ID_Account;EconomicActivity;ID_Customer;Nperiods;minStartDate;minStartDate_Year;CAE
9999014513;COMER;21624533;3;24.05.2013;2013;51900
9999014613;COMER;21624533;3;29.05.2013;2013;51900
9999014713;CONSTR;7585814;3;31.05.2013;2013;45301
9999014813;CONSTR;7585814;3;30.05.2013;2013;45301
9999014913;CONSTR;7585814;3;27.05.2013;2013;45301
9999015013;CONSTR;7585814;3;28.05.2013;2013;45301
9999015113;CONSTR;7585814;3;30.05.2013;2013;45301
9999015213;COMER;839092;4;28.05.2013;2013;51502
9999015313;IND TRANSF;17674988;6;28.05.2013;2013;36990
9999015413;COMER;839092;3;28.05.2013;2013;51502
9999015513;COMER;824262;3;29.05.2013;2013;51900
9999015713;IND TRANSF;198172;3;07.06.2013;2013;26941
9999015813;COMER;839092;3;03.06.2013;2013;51502
9999015913;IND TRANSF;19152968;4;06.06.2013;2013;18200
9999016013;CONSTR;483107;3;12.06.2013;2013;45201
9999016113;CONSTR;483107;3;13.06.2013;2013;45201
9999016213;CONSTR;1489185;3;13.06.2013;2013;50100
9999016313;SERV;25384317;3;13.06.2013;2013;22110
9999016413;IND TRANSF;36100852;3;19.06.2013;2013;15470
9999016513;IND TRANSF;36100852;4;19.06.2013;2013;15470
9999016613;IND TRANSF;36100852;3;19.06.2013;2013;15470
9999016713;IND TRANSF;36100852;3;19.06.2013;2013;15470
9999016813;IND TRANSF;36100852;3;20.06.2013;2013;15470
9999017113;CONSTR;483107;6;19.06.2013;2013;45201
9999017213;IND TRANSF;36100852;3;19.06.2013;2013;15470
9999017413;IND TRANSF;36100852;3;20.06.2013;2013;15470
9999017513;CONSTR;7585814;3;19.07.2013;2013;45301
9999017613;IND TRANSF;36100852;3;21.06.2013;2013;15470
9999017813;COMER;154490;3;20.06.2013;2013;51321
9999018013;COMER;824262;3;25.06.2013;2013;51900
9999018113;COMER;824262;3;25.06.2013;2013;51900
9999018213;IND TRANSF;38833771;2;01.07.2013;2013;24230
9999018313;IND TRANSF;38833771;2;01.07.2013;2013;24230
9999018513;COMER;824262;3;25.06.2013;2013;51900
9999018613;CONSTR;483107;2;01.07.2013;2013;45201
9999018913;IND TRANSF;1268316;4;02.07.2013;2013;40101
9999019113;IND TRANSF;36100852;2;01.07.2013;2013;15470
9999019413;CONSTR;7585814;3;08.07.2013;2013;45301
9999019513;CONSTR;7585814;3;05.07.2013;2013;45301
9999019613;CONSTR;7585814;3;04.07.2013;2013;45301
9999019713;CONSTR;7585814;3;04.07.2013;2013;45301
9999019813;CONSTR;7585814;3;04.07.2013;2013;45301
9999019913;SERV;25384317;9;04.07.2013;2013;22110
9999020013;CONSTR;7585814;3;03.07.2013;2013;45301
9999020113;CONSTR;7585814;3;03.07.2013;2013;45301
9999020313;CONSTR;7585814;3;04.07.2013;2013;45301
9999020513;IND TRANSF;36100852;3;05.07.2013;2013;15470
9999020613;CONSTR;7585814;3;08.07.2013;2013;45301
9999020713;IND TRANSF;13842339;4;08.07.2013;2013;26941
9999020813;COMER;7854588;7;08.07.2013;2013;51501
9999020913;COMER;839092;6;09.07.2013;2013;51502
9999021013;COMER;7854588;3;08.07.2013;2013;51501
9999021113;COMER;839092;3;09.07.2013;2013;51502
9999021213;PESCA;422702;3;19.07.2013;2013;5011
9999021313;CONSTR;1222906;3;17.07.2013;2013;45201
9999021413;CONSTR;1222906;3;17.07.2013;2013;45201
9999021613;IND TRANSF;36100852;5;17.07.2013;2013;15470
9999021713;IND TRANSF;36100852;4;16.07.2013;2013;15470
9999021913;IND TRANSF;36100852;3;16.07.2013;2013;15470
9999022113;CONSTR;483107;7;22.07.2013;2013;45201
9999022213;CONSTR;483107;3;18.07.2013;2013;45201
9999022413;SERV;29559;3;22.07.2013;2013;71240
9999022513;SERV;29559;3;22.07.2013;2013;71240
9999022613;SERV;25384317;3;22.07.2013;2013;22110
9999022713;SERV;29559;3;22.07.2013;2013;71240
9999022813;CONSTR;7585814;3;24.07.2013;2013;45301
9999022913;CONSTR;7585814;3;07.08.2013;2013;45301
9999023013;SERV;46211516;2;01.08.2013;2013;74120
9999023113;COMER;839092;2;02.08.2013;2013;51502
9999023213;CONSTR;7585814;2;02.08.2013;2013;45301
9999023313;CONSTR;7585814;3;05.09.2013;2013;45301
9999023513;IND TRANSF;1268316;4;07.08.2013;2013;40101
9999023713;COMER;2207136;4;09.08.2013;2013;52206
9999023813;CONSTR;483107;3;12.08.2013;2013;45201
9999024013;CONSTR;483107;3;13.08.2013;2013;45201
9999024113;COMER;824262;3;13.08.2013;2013;51900
9999024213;CONSTR;1212142;3;21.08.2013;2013;45201
9999024313;CONSTR;1212142;3;21.08.2013;2013;45201
9999024413;COMER;824262;3;13.08.2013;2013;51900
9999024513;COMER;63392;21;14.08.2013;2013;51223
9999024613;CONSTR;7585814;3;14.08.2013;2013;45301
9999024713;CONSTR;7585814;3;13.08.2013;2013;45301
9999024813;CONSTR;7585814;3;13.08.2013;2013;45301
9999024913;CONSTR;7585814;3;14.08.2013;2013;45301
9999025013;CONSTR;7585814;3;19.08.2013;2013;45301
9999025113;COMER;7854588;7;14.08.2013;2013;51501
9999025213;SERV;25384317;3;16.08.2013;2013;22110
9999025313;SERV;25384317;3;16.08.2013;2013;22110
9999025413;COMER;7854588;3;19.08.2013;2013;51501
9999025513;COMER;824262;4;15.08.2013;2013;51900
9999025613;CONSTR;7585814;3;16.08.2013;2013;45301
9999025713;COMER;824262;3;16.08.2013;2013;51900
9999025813;CONSTR;7585814;3;19.08.2013;2013;45301
9999025913;CONSTR;7585814;3;21.08.2013;2013;45301
9999026013;CONSTR;483107;3;26.08.2013;2013;45201
9999026213;CONSTR;483107;4;25.09.2013;2013;45201
9999026413;CONSTR;1489185;3;11.09.2013;2013;50100
9999026513;SERV;57922;4;10.09.2013;2013;45202
9999026613;CONSTR;17108252;3;10.09.2013;2013;50100
9999026713;CONSTR;7585814;3;05.09.2013;2013;45301
9999026813;CONSTR;7585814;3;06.09.2013;2013;45301
9999026913;COMER;824262;3;09.09.2013;2013;51900
9999027013;COMER;824262;3;09.09.2013;2013;51900
9999027113;COMER;824262;3;09.09.2013;2013;51900
9999027213;CONSTR;6920504;4;11.09.2013;2013;45201
9999027313;CONSTR;1212142;3;11.09.2013;2013;45201
9999027413;SERV;25384317;3;11.09.2013;2013;22110
9999027513;CONSTR;6920504;3;12.09.2013;2013;45201
9999027613;COMER;824262;3;13.09.2013;2013;51900
9999027713;SERV;57922;5;13.09.2013;2013;45202
9999028513;SERV;57922;5;20.09.2013;2013;45202
9999028713;COMER;839092;3;25.09.2013;2013;51502
9999028813;CONSTR;483107;3;24.09.2013;2013;45201
9999028913;SERV;57922;5;25.09.2013;2013;45202
9999029013;SERV;57922;5;26.09.2013;2013;45202
9999029113;SERV;57922;3;01.10.2013;2013;45202
9999029213;SERV;57922;8;26.09.2013;2013;45202
9999029313;SERV;57922;3;08.10.2013;2013;45202
9999029413;SERV;57922;3;02.10.2013;2013;45202
9999029513;COMER;64776;2;26.09.2013;2013;51900
9999029613;SERV;57922;3;02.10.2013;2013;45202
9999029913;COMER;26834;2;01.10.2013;2013;51900
9999030113;SERV;57922;3;07.10.2013;2013;45202
9999030313;SERV;29559;3;07.10.2013;2013;71240
9999030413;COMER;64776;3;08.10.2013;2013;51900
9999030513;COMER;64776;3;08.10.2013;2013;51900
9999030613;CONSTR;1212142;3;11.10.2013;2013;45201
9999030713;CONSTR;7585814;3;11.10.2013;2013;45301
9999030813;COMER;7490075;3;09.10.2013;2013;51900
9999031113;CONSTR;7585814;3;15.10.2013;2013;45301
9999031213;COMER;7854588;3;16.10.2013;2013;51501
9999031313;COMER;13735007;3;15.10.2013;2013;51900
9999031413;SERV;57922;6;16.10.2013;2013;45202
9999031513;SERV;57922;4;16.10.2013;2013;45202
9999031613;CONSTR;483107;3;18.10.2013;2013;45201
9999031713;COMER;13735007;3;22.10.2013;2013;51900
9999032013;IND TRANSF;13842339;2;01.11.2013;2013;26941
9999032113;IND TRANSF;13842339;2;01.11.2013;2013;26941
9999032213;IND TRANSF;13842339;2;01.11.2013;2013;26941
9999032313;IND TRANSF;804161;3;24.10.2013;2013;15551
9999032413;CONSTR;1212142;4;25.10.2013;2013;45201
9999032513;IND TRANSF;804161;3;24.10.2013;2013;15551
9999032613;CONSTR;7585814;3;24.10.2013;2013;45301
9999032713;IND TRANSF;804161;3;24.10.2013;2013;15551
9999032813;CONSTR;7585814;3;25.10.2013;2013;45301
9999032913;IND TRANSF;804161;3;24.10.2013;2013;15551
9999033013;CONSTR;7585814;3;24.10.2013;2013;45301
9999033113;CONSTR;7585814;3;24.10.2013;2013;45301
9999033213;CONSTR;7585814;3;25.10.2013;2013;45301
9999033313;CONSTR;7585814;3;25.10.2013;2013;45301
9999033413;CONSTR;7585814;3;25.10.2013;2013;45301
9999033513;IND TRANSF;804161;3;24.10.2013;2013;15551
9999033613;IND TRANSF;804161;3;24.10.2013;2013;15551
9999033713;IND TRANSF;804161;3;24.10.2013;2013;15551
9999033813;IND TRANSF;804161;3;29.10.2013;2013;15551
9999033913;CONSTR;7585814;3;25.10.2013;2013;45301
9999034113;CONSTR;7585814;3;28.10.2013;2013;45301
9999034213;CONSTR;7585814;3;28.10.2013;2013;45301
9999034313;CONSTR;7585814;2;08.11.2013;2013;45301
9999034413;CONSTR;7585814;3;28.10.2013;2013;45301
9999034513;CONSTR;7585814;3;25.10.2013;2013;45301
9999034613;CONSTR;7585814;3;28.10.2013;2013;45301
9999034713;CONSTR;7585814;3;28.10.2013;2013;45301
9999034813;CONSTR;7585814;3;28.10.2013;2013;45301
9999034913;CONSTR;7585814;3;28.10.2013;2013;45301
9999035013;CONSTR;7585814;3;29.10.2013;2013;45301
9999035113;CONSTR;7585814;3;29.10.2013;2013;45301
9999035213;CONSTR;7585814;3;29.10.2013;2013;45301
9999035313;IND TRANSF;804161;2;07.11.2013;2013;15551
9999035413;CONSTR;1489185;3;29.10.2013;2013;50100
9999035513;CONSTR;32424831;2;22.11.2013;2013;45201
9999035713;COMER;824262;1;01.11.2013;2013;51900
9999035813;COMER;824262;2;01.11.2013;2013;51900
9999035913;CONSTR;483107;3;05.11.2013;2013;45201
9999036013;COMER;7490075;2;05.11.2013;2013;51900
9999036213;SERV;611994;2;07.11.2013;2013;63010
9999036313;COMER;824262;1;08.11.2013;2013;51900
9999036413;SERV;611994;2;06.11.2013;2013;63010
9999036513;COMER;824262;2;05.11.2013;2013;51900
9999036613;COMER;839092;2;05.11.2013;2013;51502
9999036713;COMER;824262;2;07.11.2013;2013;51900
9999036813;COMER;32262083;2;05.11.2013;2013;51442
9999036913;CONSTR;1212142;2;27.11.2013;2013;45201
9999037013;CONSTR;1489185;5;07.11.2013;2013;50100
9999037113;IND TRANSF;804161;7;07.11.2013;2013;15551
9999037213;SERV;57922;5;21.11.2013;2013;45202
9999037413;CONSTR;7585814;2;08.11.2013;2013;45301
9999037513;CONSTR;7585814;2;08.11.2013;2013;45301
9999037613;CONSTR;7585814;2;08.11.2013;2013;45301
9999037713;CONSTR;7585814;2;08.11.2013;2013;45301
9999037813;COMER;824262;2;14.11.2013;2013;51900
9999037913;IND TRANSF;2652296;2;15.11.2013;2013;40101
9999038013;SERV;57922;6;20.11.2013;2013;45202
9999038113;COMER;7854588;4;22.11.2013;2013;51501
9999038213;COMER;7854588;2;22.11.2013;2013;51501
9999038313;SERV;611994;2;27.11.2013;2013;63010
9999038413;IND TRANSF;2652296;2;22.11.2013;2013;40101
9999038613;COMER;824262;1;27.11.2013;2013;51900
9999038813;CONSTR;483107;1;04.12.2013;2013;45201
9999038913;COMER;824262;1;09.12.2013;2013;51900
9999039013;COMER;824262;1;12.12.2013;2013;51900
9999039113;CONSTR;483107;1;09.12.2013;2013;45201
9999039213;COMER;824262;1;10.12.2013;2013;51900
9999039413;COMER;13735007;1;10.12.2013;2013;51900
9999039513;COMER;13735007;1;11.12.2013;2013;51900
9999039613;COMER;824262;1;13.12.2013;2013;51900
9999039713;SERV;611994;1;17.12.2013;2013;63010
9999039913;SERV;611994;1;27.12.2013;2013;63010
9999040113;CONSTR;15048123;4;17.12.2013;2013;45203
9999040213;SERV;29559;5;18.12.2013;2013;71240
9999040313;SERV;29559;1;18.12.2013;2013;71240
9999040413;COMER;13735007;3;19.12.2013;2013;51900
9999040613;COMER;13735007;3;19.12.2013;2013;51900
9999040913;SERV;611994;1;27.12.2013;2013;63010
9999053212;IND TRANSF;36100852;3;03.01.2013;2013;15470
9999054212;IND TRANSF;36100852;2;03.01.2013;2013;15470
16100534001;COMER;161005;7;29.08.2013;2013;52111
16100534002;COMER;161005;6;29.08.2013;2013;52111
16100534003;COMER;161005;8;29.08.2013;2013;52111
16100534004;COMER;161005;7;29.08.2013;2013;52111
16100534006;COMER;161005;6;29.08.2013;2013;52111
16100534007;COMER;161005;6;29.12.2013;2013;52111
16100534008;COMER;161005;5;29.08.2013;2013;52111
16100535001;COMER;161005;7;29.08.2013;2013;52111
16100535002;COMER;161005;4;29.12.2013;2013;52111
16100535005;COMER;161005;2;29.12.2013;2013;52111
16100535006;COMER;161005;3;29.12.2013;2013;52111
16100535009;COMER;161005;5;28.11.2013;2013;52111
16100536007;COMER;161005;2;29.12.2013;2013;52111
16100537002;COMER;161005;5;29.12.2013;2013;52111
35493890052;CONSTR;354938;11;05.12.2013;2013;45201
38264870009;COMER;382648;8;12.04.2013;2013;51104
38264870010;COMER;382648;15;07.06.2013;2013;51104
39550840003;COMER;395508;13;22.02.2013;2013;51900
46263810001;COMER;462638;10;22.09.2013;2013;51900
48310740003;CONSTR;483107;19;27.06.2013;2013;45201
48310770009;CONSTR;483107;10;27.12.2013;2013;45201
54075570002;SERV;540755;14;04.01.2013;2013;72900
58494510001;CONSTR;584945;1;27.05.2013;2013;45201
58494540003;CONSTR;584945;42;04.01.2013;2013;45201
58504710002;CONSTR;585047;1;24.07.2013;2013;50100
58504710003;CONSTR;585047;1;28.04.2013;2013;50100
58504710004;CONSTR;585047;2;28.04.2013;2013;50100
58504710005;CONSTR;585047;1;28.04.2013;2013;50100
58504710006;CONSTR;585047;4;28.04.2013;2013;50100
58504710008;CONSTR;585047;1;28.04.2013;2013;50100
58504710009;CONSTR;585047;1;28.04.2013;2013;50100
58504734001;CONSTR;585047;1;29.08.2013;2013;50100
58504734003;CONSTR;585047;1;29.08.2013;2013;50100
58504734004;CONSTR;585047;1;29.08.2013;2013;50100
58504734005;CONSTR;585047;1;29.08.2013;2013;50100
58504734006;CONSTR;585047;1;29.08.2013;2013;50100
58504734007;CONSTR;585047;1;29.08.2013;2013;50100
58504734008;CONSTR;585047;1;29.08.2013;2013;50100
58504734009;CONSTR;585047;1;29.08.2013;2013;50100
62410440003;CONSTR;624104;9;25.02.2013;2013;50100
62410440004;CONSTR;624104;18;26.11.2013;2013;50100
80416119002;IND TRANSF;804161;1;20.02.2013;2013;15551
80416170008;IND TRANSF;804161;32;15.08.2013;2013;15551
82426217001;COMER;824262;1;16.02.2013;2013;51900
97539770004;IND EXTRACT;975397;38;02.08.2013;2013;11100
118061670005;SERV;1180616;19;08.08.2013;2013;70100
122290640002;CONSTR;1222906;42;03.01.2013;2013;45201
122290670005;CONSTR;1222906;9;06.08.2013;2013;45201
148918570013;CONSTR;1489185;5;01.04.2013;2013;50100
148918570014;CONSTR;1489185;4;17.05.2013;2013;50100
148918570015;CONSTR;1489185;5;28.06.2013;2013;50100
148918570016;CONSTR;1489185;5;29.07.2013;2013;50100
148918570017;CONSTR;1489185;6;05.11.2013;2013;50100
148918570018;CONSTR;1489185;7;24.12.2013;2013;50100
158370510001;IND EXTRACT;1583705;4;24.07.2013;2013;11100
191997670050;CONSTR;1919976;37;30.08.2013;2013;45201
225445800025;IND EXTRACT;2254458;27;30.08.2013;2013;11100
361960410002;IND EXTRACT;3619604;2;25.12.2013;2013;14231
388993410001;IND TRANSF;3889934;9;12.08.2013;2013;36990
388993470004;IND TRANSF;3889934;7;02.05.2013;2013;36990
390750670001;SERV;3907506;37;03.12.2013;2013;72900
466079834005;SERV;4660798;1;25.10.2013;2013;66010
475975110002;IND EXTRACT;4759751;1;18.08.2013;2013;10100
480427815002;ESTADO;4804278;1;28.11.2013;2013;75111
488021070003;SERV;4880210;28;14.08.2013;2013;45202
577498740001;COMER;5774987;6;19.03.2013;2013;51325
618931810001;CONSTR;6189318;1;19.01.2013;2013;45201
618931870003;CONSTR;6189318;4;25.04.2013;2013;45201
639037270004;SERV;6390372;4;04.01.2013;2013;60230
758581470001;CONSTR;7585814;37;02.05.2013;2013;45301
803531170004;IND EXTRACT;8035311;37;21.03.2013;2013;14231
806401810001;SERV;8064018;6;28.04.2013;2013;80903
833169340003;IND EXTRACT;8331693;25;21.11.2013;2013;13202
833169340004;IND EXTRACT;8331693;25;26.11.2013;2013;13202
833169370002;IND EXTRACT;8331693;26;25.11.2013;2013;13202
856817110001;SERV;8568171;3;26.02.2013;2013;45202
856817170002;SERV;8568171;49;25.09.2013;2013;45202
898912570001;IND TRANSF;8989125;36;22.03.2013;2013;24230
1003327410001;CONSTR;10033274;2;28.05.2013;2013;45201
1003327470002;CONSTR;10033274;11;21.11.2013;2013;45201
1092072550002;COMER;10920725;1;28.11.2013;2013;51900
1160319670002;CONSTR;11603196;34;13.12.2013;2013;45203
1168462110001;SERV;11684621;2;28.04.2013;2013;70100
1205390570002;IND TRANSF;12053905;4;26.06.2013;2013;15430
1277197253006;SERV;12771972;1;01.10.2013;2013;61100
1280488270004;COMER;12804882;16;07.08.2013;2013;51900
1323683170003;COMER;13236831;13;26.11.2013;2013;51900
1333442070001;COMER;13334420;9;22.03.2013;2013;51900
1336599270002;COMER;13365992;25;11.01.2013;2013;52530
1373500740003;COMER;13735007;18;25.09.2013;2013;51900
1385218470001;COMER;13852184;14;21.05.2013;2013;51900
1431679651010;IND TRANSF;14316796;19;22.04.2013;2013;23200
1441338870008;CONSTR;14413388;7;08.01.2013;2013;50100
1441338870009;CONSTR;14413388;8;07.08.2013;2013;50100
1493941810001;IND EXTRACT;14939418;1;30.01.2013;2013;11100
1626777115001;SERV;16267771;2;29.08.2013;2013;85110
1676783970001;SERV;16767839;30;14.03.2013;2013;91120
1689525370003;COMER;16895253;10;03.01.2013;2013;51900
1710825210002;CONSTR;17108252;13;06.05.2013;2013;50100
1710825270007;CONSTR;17108252;10;30.09.2013;2013;50100
1749603010001;COMER;17496030;2;16.07.2013;2013;51106
1749603070001;COMER;17496030;5;19.04.2013;2013;51106
1866312915001;COMER;18663129;1;30.10.2013;2013;51900
1866312970004;COMER;18663129;11;31.10.2013;2013;51900
1912409770001;SERV;19124097;19;13.08.2013;2013;93040
1915433310001;COMER;19154333;4;07.01.2013;2013;51900
1994940370002;SERV;19949403;32;11.09.2013;2013;65930
2027835034001;HOT TUR;20278350;8;19.07.2013;2013;55112
2027835034002;HOT TUR;20278350;17;15.08.2013;2013;55112
2027835034004;HOT TUR;20278350;12;15.08.2013;2013;55112
2147541910004;COMER;21475419;1;12.12.2013;2013;51900
2243185710006;COMER;22431857;1;28.04.2013;2013;51228
2243185710009;COMER;22431857;1;28.04.2013;2013;51228
2243185734001;COMER;22431857;1;29.08.2013;2013;51228
2243185734003;COMER;22431857;1;29.08.2013;2013;51228
2243185734005;COMER;22431857;4;29.08.2013;2013;51228
2243185734006;COMER;22431857;2;29.08.2013;2013;51228
2243185734007;COMER;22431857;6;24.07.2013;2013;51228
2243185734008;COMER;22431857;6;24.07.2013;2013;51228
2243185735002;COMER;22431857;1;29.08.2013;2013;51228
2243185735003;COMER;22431857;12;24.07.2013;2013;51228
2243185735005;COMER;22431857;10;24.07.2013;2013;51228
2243185735007;COMER;22431857;4;24.07.2013;2013;51228
2243185735008;COMER;22431857;6;24.07.2013;2013;51228
2243185735009;COMER;22431857;2;24.07.2013;2013;51228
2434450310001;IND EXTRACT;24344503;1;30.10.2013;2013;11100
2443795810001;IND EXTRACT;24437958;5;03.02.2013;2013;10100
2443795870001;IND EXTRACT;24437958;25;14.06.2013;2013;10100
2567596070002;COMER;25675960;6;07.08.2013;2013;51900
2660627640001;SERV;26606276;8;30.12.2013;2013;74140
2660627670002;SERV;26606276;37;31.12.2013;2013;74140
2744057940001;IND EXTRACT;27440579;16;26.12.2013;2013;11100
2782582710001;HOT TUR;27825827;1;30.07.2013;2013;55111
2802874215003;CONSTR;28028742;3;20.11.2013;2013;45100
2825736510001;IND TRANSF;28257365;1;24.07.2013;2013;23200
2849077010002;COMER;28490770;1;22.04.2013;2013;52530
2996174310004;COMER;29961743;1;17.05.2013;2013;51105
3049807415002;CONSTR;30498074;3;28.01.2013;2013;45201
3159195951003;IND EXTRACT;31591959;3;19.11.2013;2013;11100
3159195951010;IND EXTRACT;31591959;3;22.07.2013;2013;11100
3299116170001;SERV;32991161;31;06.09.2013;2013;71110
3329903151006;SERV;33299031;2;25.11.2013;2013;90000
3344316015001;COMER;33443160;1;28.11.2013;2013;52112
3385387710002;HOT TUR;33853877;1;28.04.2013;2013;55111
3385387710003;HOT TUR;33853877;1;28.04.2013;2013;55111
3385387710004;HOT TUR;33853877;1;28.04.2013;2013;55111
3385387734001;HOT TUR;33853877;1;29.08.2013;2013;55111
3385387734002;HOT TUR;33853877;14;25.07.2013;2013;55111
3385387734003;HOT TUR;33853877;1;29.08.2013;2013;55111
3488820215002;SERV;34888202;1;30.10.2013;2013;45202
3502161810001;SERV;35021618;2;16.01.2013;2013;45202
3502161840001;SERV;35021618;6;19.03.2013;2013;45202
3563745934001;SERV;35637459;2;28.11.2013;2013;70100
3563745934002;SERV;35637459;2;29.12.2013;2013;70100
3563745934003;SERV;35637459;2;28.11.2013;2013;70100
3563745934004;SERV;35637459;1;28.11.2013;2013;70100
3580978640001;SERV;35809786;19;30.08.2013;2013;45202
3603618110001;IND TRANSF;36036181;1;28.08.2013;2013;23200
3610085210002;IND TRANSF;36100852;5;28.04.2013;2013;15470
3610085217001;IND TRANSF;36100852;3;23.03.2013;2013;15470
3610085217002;IND TRANSF;36100852;1;29.09.2013;2013;15470
3622676040001;SERV;36226760;12;10.01.2013;2013;93040
3630762615003;CONSTR;36307626;14;22.05.2013;2013;45201
3668789210001;SERV;36687892;3;25.06.2013;2013;65121
3740995256002;SERV;37409952;2;30.03.2013;2013;93040
3952552570002;AGRIC;39525525;12;24.10.2013;2013;1118
3977551270001;SERV;39775512;9;19.09.2013;2013;72100
4020851115001;SERV;40208511;2;29.12.2013;2013;70100
